Date,BTC,ETH
2021-09-25,42716.59375,2925.565673828125
2021-09-26,43208.5390625,3062.265380859375
2021-09-27,42235.73046875,2934.138916015625
2021-09-28,41034.54296875,2807.296630859375
2021-09-29,41564.36328125,2853.143310546875
2021-09-30,43790.89453125,3001.678955078125
2021-10-01,48116.94140625,3307.51611328125
2021-10-02,47711.48828125,3391.6943359375
2021-10-03,48199.953125,3418.358642578125
2021-10-04,49112.90234375,3380.089111328125
2021-10-05,51514.8125,3518.5185546875
2021-10-06,55361.44921875,3580.56201171875
2021-10-07,53805.984375,3587.974853515625
2021-10-08,53967.84765625,3563.75927734375
2021-10-09,54968.22265625,3575.716796875
2021-10-10,54771.578125,3425.852783203125
2021-10-11,57484.7890625,3545.35400390625
2021-10-12,56041.05859375,3492.5732421875
2021-10-13,57401.09765625,3606.20166015625
2021-10-14,57321.5234375,3786.01416015625
2021-10-15,61593.94921875,3862.634765625
2021-10-16,60892.1796875,3830.382080078125
2021-10-17,61553.6171875,3847.1044921875
2021-10-18,62026.078125,3748.76025390625
2021-10-19,64261.9921875,3877.65087890625
2021-10-20,65992.8359375,4155.9921875
2021-10-21,62210.171875,4054.32275390625
2021-10-22,60692.265625,3970.181884765625
2021-10-23,61393.6171875,4171.66357421875
2021-10-24,60930.8359375,4087.903076171875
2021-10-25,63039.82421875,4217.876953125
2021-10-26,60363.79296875,4131.10205078125
2021-10-27,58482.38671875,3930.25732421875
2021-10-28,60622.13671875,4287.31884765625
2021-10-29,62227.96484375,4414.74658203125
2021-10-30,61888.83203125,4325.650390625
2021-10-31,61318.95703125,4288.07421875
2021-11-01,61004.40625,4324.626953125
2021-11-02,63226.40234375,4584.798828125
2021-11-03,62970.046875,4607.19384765625
2021-11-04,61452.23046875,4537.32421875
2021-11-05,61125.67578125,4486.2431640625
2021-11-06,61527.48046875,4521.5810546875
2021-11-07,63326.98828125,4620.5546875
2021-11-08,67566.828125,4812.08740234375
2021-11-09,66971.828125,4735.06884765625
2021-11-10,64995.23046875,4636.17431640625
2021-11-11,64949.9609375,4730.38427734375
2021-11-12,64155.94140625,4667.115234375
2021-11-13,64469.52734375,4651.46044921875
2021-11-14,65466.83984375,4626.35888671875
2021-11-15,63557.87109375,4557.50390625
2021-11-16,60161.24609375,4216.365234375
2021-11-17,60368.01171875,4287.59375
2021-11-18,56942.13671875,4000.65087890625
2021-11-19,58119.578125,4298.306640625
2021-11-20,59697.1953125,4409.93115234375
2021-11-21,58730.4765625,4269.73291015625
2021-11-22,56289.2890625,4088.457763671875
2021-11-23,57569.07421875,4340.763671875
2021-11-24,56280.42578125,4239.9814453125
2021-11-25,57274.6796875,4274.7431640625
2021-11-26,53569.765625,4030.908935546875
2021-11-27,54815.078125,4096.912109375
2021-11-28,57248.45703125,4294.45361328125
2021-11-29,57806.56640625,4445.10498046875
2021-11-30,57005.42578125,4631.47900390625
2021-12-01,57229.828125,4586.990234375
2021-12-02,56477.81640625,4511.30224609375
2021-12-03,53598.24609375,4220.7060546875
2021-12-04,49200.703125,4119.58740234375
2021-12-05,49368.84765625,4198.32275390625
2021-12-06,50582.625,4358.7373046875
2021-12-07,50700.0859375,4315.0615234375
2021-12-08,50504.796875,4439.35791015625
2021-12-09,47672.12109375,4119.81591796875
2021-12-10,47243.3046875,3908.49609375
2021-12-11,49362.5078125,4084.452392578125
2021-12-12,50098.3359375,4134.453125
2021-12-13,46737.48046875,3784.226806640625
2021-12-14,46612.6328125,3745.4404296875
2021-12-15,48896.72265625,4018.388671875
2021-12-16,47665.42578125,3962.4697265625
2021-12-17,46202.14453125,3879.486572265625
2021-12-18,46848.77734375,3960.860107421875
2021-12-19,46707.015625,3922.592529296875
2021-12-20,46880.27734375,3933.844482421875
2021-12-21,48936.61328125,4020.260009765625
2021-12-22,48628.51171875,3982.099609375
2021-12-23,50784.5390625,4108.015625
2021-12-24,50822.1953125,4047.98291015625
2021-12-25,50429.859375,4093.281005859375
2021-12-26,50809.515625,4067.328125
2021-12-27,50640.41796875,4037.547607421875
2021-12-28,47588.85546875,3800.89306640625
2021-12-29,46444.7109375,3628.53173828125
2021-12-30,47178.125,3713.85205078125
2021-12-31,46306.4453125,3682.6328125
2022-01-01,47686.8125,3769.697021484375
2022-01-02,47345.21875,3829.56494140625
2022-01-03,46458.1171875,3761.38037109375
2022-01-04,45897.57421875,3794.056640625
2022-01-05,43569.00390625,3550.386962890625
2022-01-06,43160.9296875,3418.408203125
2022-01-07,41557.90234375,3193.21044921875
2022-01-08,41733.94140625,3091.97265625
2022-01-09,41911.6015625,3157.75146484375
2022-01-10,41821.26171875,3083.097900390625
2022-01-11,42735.85546875,3238.111572265625
2022-01-12,43949.1015625,3372.25830078125
2022-01-13,42591.5703125,3248.28857421875
2022-01-14,43099.69921875,3310.00146484375
2022-01-15,43177.3984375,3330.53076171875
2022-01-16,43113.87890625,3350.921875
2022-01-17,42250.55078125,3212.304931640625
2022-01-18,42375.6328125,3164.025146484375
2022-01-19,41744.328125,3095.825927734375
2022-01-20,40680.41796875,3001.1201171875
2022-01-21,36457.31640625,2557.931640625
2022-01-22,35030.25,2405.18115234375
2022-01-23,36276.8046875,2535.0390625
2022-01-24,36654.328125,2440.352294921875
2022-01-25,36954.00390625,2455.93505859375
2022-01-26,36852.12109375,2468.0302734375
2022-01-27,37138.234375,2423.001220703125
2022-01-28,37784.33203125,2547.092041015625
2022-01-29,38138.1796875,2597.084716796875
2022-01-30,37917.6015625,2603.466552734375
2022-01-31,38483.125,2688.27880859375
2022-02-01,38743.2734375,2792.1171875
2022-02-02,36952.984375,2682.85400390625
2022-02-03,37154.6015625,2679.16259765625
2022-02-04,41500.875,2983.5869140625
2022-02-05,41441.1640625,3014.648193359375
2022-02-06,42412.43359375,3057.47607421875
2022-02-07,43840.28515625,3142.470703125
2022-02-08,44118.4453125,3122.608642578125
2022-02-09,44338.796875,3239.45703125
2022-02-10,43565.11328125,3077.482177734375
2022-02-11,42407.9375,2927.383544921875
2022-02-12,42244.46875,2917.36279296875
2022-02-13,42197.515625,2883.46337890625
2022-02-14,42586.91796875,2933.47900390625
2022-02-15,44575.203125,3179.877197265625
2022-02-16,43961.859375,3127.830078125
2022-02-17,40538.01171875,2881.48193359375
2022-02-18,40030.9765625,2785.7275390625
2022-02-19,40122.15625,2763.701171875
2022-02-20,38431.37890625,2628.6484375
2022-02-21,37075.28125,2573.816162109375
2022-02-22,38286.02734375,2639.29931640625
2022-02-23,37296.5703125,2590.359619140625
2022-02-24,38332.609375,2598.067138671875
2022-02-25,39214.21875,2764.53564453125
2022-02-26,39105.1484375,2781.11181640625
2022-02-27,37709.78515625,2621.8017578125
2022-02-28,43193.234375,2919.201171875
2022-03-01,44354.63671875,2972.485107421875
2022-03-02,43924.1171875,2950.118408203125
2022-03-03,42451.7890625,2834.468994140625
2022-03-04,39137.60546875,2617.156005859375
2022-03-05,39400.5859375,2664.8310546875
2022-03-06,38419.984375,2555.037353515625
2022-03-07,38062.0390625,2497.771240234375
2022-03-08,38737.26953125,2576.74755859375
2022-03-09,41982.92578125,2729.783447265625
2022-03-10,39437.4609375,2608.048583984375
2022-03-11,38794.97265625,2559.56298828125
2022-03-12,38904.01171875,2574.754150390625
2022-03-13,37849.6640625,2518.944580078125
2022-03-14,39666.75390625,2590.696044921875
2022-03-15,39338.78515625,2620.149658203125
2022-03-16,41143.9296875,2772.0556640625
2022-03-17,40951.37890625,2814.8544921875
2022-03-18,41801.15625,2945.343017578125
2022-03-19,42190.65234375,2946.257080078125
2022-03-20,41247.82421875,2860.459228515625
2022-03-21,41077.99609375,2897.9765625
2022-03-22,42358.80859375,2973.131103515625
2022-03-23,42892.95703125,3031.067138671875
2022-03-24,43960.93359375,3108.06201171875
2022-03-25,44348.73046875,3106.67138671875
2022-03-26,44500.828125,3143.178955078125
2022-03-27,46820.4921875,3291.57763671875
2022-03-28,47128.00390625,3336.634521484375
2022-03-29,47465.73046875,3401.98779296875
2022-03-30,47062.6640625,3385.157958984375
2022-03-31,45538.67578125,3281.642822265625
2022-04-01,46281.64453125,3449.55224609375
2022-04-02,45868.94921875,3445.059326171875
2022-04-03,46453.56640625,3522.83349609375
2022-04-04,46622.67578125,3521.2412109375
2022-04-05,45555.9921875,3411.79248046875
2022-04-06,43206.73828125,3171.69189453125
2022-04-07,43503.84765625,3233.274658203125
2022-04-08,42287.6640625,3192.073974609375
2022-04-09,42782.13671875,3261.916259765625
2022-04-10,42207.671875,3211.866943359375
2022-04-11,39521.90234375,2981.05224609375
2022-04-12,40127.18359375,3030.37646484375
2022-04-13,41166.73046875,3118.34423828125
2022-04-14,39935.515625,3019.909423828125
2022-04-15,40553.46484375,3040.91650390625
2022-04-16,40424.484375,3062.310302734375
2022-04-17,39716.953125,2993.4033203125
2022-04-18,40826.21484375,3057.606689453125
2022-04-19,41502.75,3104.1064453125
2022-04-20,41374.37890625,3077.745849609375
2022-04-21,40527.36328125,2987.480712890625
2022-04-22,39740.3203125,2964.835693359375
2022-04-23,39486.73046875,2938.114013671875
2022-04-24,39469.29296875,2922.732666015625
2022-04-25,40458.30859375,3009.3935546875
2022-04-26,38117.4609375,2808.29833984375
2022-04-27,39241.12109375,2888.9296875
2022-04-28,39773.828125,2936.94091796875
2022-04-29,38609.82421875,2815.601806640625
2022-04-30,37714.875,2730.186767578125
2022-05-01,38469.09375,2827.756103515625
2022-05-02,38529.328125,2857.410400390625
2022-05-03,37750.453125,2783.476318359375
2022-05-04,39698.37109375,2940.644775390625
2022-05-05,36575.140625,2749.213134765625
2022-05-06,36040.921875,2694.979736328125
2022-05-07,35501.953125,2636.093017578125
2022-05-08,34059.265625,2517.4599609375
2022-05-09,30296.953125,2245.430419921875
2022-05-10,31022.90625,2343.510986328125
2022-05-11,28936.35546875,2072.108642578125
2022-05-12,29047.751953125,1961.7015380859375
2022-05-13,29283.103515625,2014.418212890625
2022-05-14,30101.265625,2056.27392578125
2022-05-15,31305.11328125,2145.706787109375
2022-05-16,29862.91796875,2022.7259521484375
2022-05-17,30425.857421875,2090.4091796875
2022-05-18,28720.271484375,1916.6561279296875
2022-05-19,30314.333984375,2018.336181640625
2022-05-20,29200.740234375,1961.315673828125
2022-05-21,29432.2265625,1974.518310546875
2022-05-22,30323.72265625,2043.170166015625
2022-05-23,29098.91015625,1972.181884765625
2022-05-24,29655.5859375,1978.9827880859375
2022-05-25,29562.361328125,1944.827880859375
2022-05-26,29267.224609375,1803.913330078125
2022-05-27,28627.57421875,1724.9228515625
2022-05-28,28814.900390625,1757.9417724609375
2022-05-29,29445.95703125,1812.031005859375
2022-05-30,31726.390625,1996.4412841796875
2022-05-31,31792.310546875,1942.3280029296875
2022-06-01,29799.080078125,1823.5693359375
2022-06-02,30467.48828125,1834.1505126953125
2022-06-03,29704.390625,1775.07861328125
2022-06-04,29832.9140625,1801.6094970703125
2022-06-05,29906.662109375,1805.2049560546875
2022-06-06,31370.671875,1859.2896728515625
2022-06-07,31155.478515625,1814.04833984375
2022-06-08,30214.35546875,1793.572265625
2022-06-09,30111.998046875,1789.8260498046875
2022-06-10,29083.8046875,1665.042236328125
2022-06-11,28360.810546875,1529.6634521484375
2022-06-12,26762.6484375,1445.216552734375
2022-06-13,22487.388671875,1204.582763671875
2022-06-14,22206.79296875,1211.662841796875
2022-06-15,22572.83984375,1233.2064208984375
2022-06-16,20381.650390625,1067.730712890625
2022-06-17,20471.482421875,1086.519287109375
2022-06-18,19017.642578125,993.6367797851562
2022-06-19,20553.271484375,1127.656494140625
2022-06-20,20599.537109375,1127.6424560546875
2022-06-21,20710.59765625,1124.8245849609375
2022-06-22,19987.029296875,1051.421875
2022-06-23,21085.876953125,1143.38671875
2022-06-24,21231.65625,1226.8447265625
2022-06-25,21502.337890625,1243.4468994140625
2022-06-26,21027.294921875,1199.8316650390625
2022-06-27,20735.478515625,1193.6806640625
2022-06-28,20280.634765625,1144.5792236328125
2022-06-29,20104.0234375,1098.94384765625
2022-06-30,19784.7265625,1067.298828125
2022-07-01,19269.3671875,1059.767333984375
2022-07-02,19242.255859375,1066.5128173828125
2022-07-03,19297.076171875,1073.7669677734375
2022-07-04,20231.26171875,1151.05908203125
2022-07-05,20190.115234375,1134.541015625
2022-07-06,20548.24609375,1186.9739990234375
2022-07-07,21637.587890625,1237.5933837890625
2022-07-08,21731.1171875,1222.5062255859375
2022-07-09,21592.20703125,1216.978271484375
2022-07-10,20860.44921875,1168.401611328125
2022-07-11,19970.556640625,1097.236572265625
2022-07-12,19323.9140625,1038.191650390625
2022-07-13,20212.07421875,1113.587158203125
2022-07-14,20569.919921875,1191.5262451171875
2022-07-15,20836.328125,1233.129150390625
2022-07-16,21190.31640625,1352.62646484375
2022-07-17,20779.34375,1338.6357421875
2022-07-18,22485.689453125,1578.7178955078125
2022-07-19,23389.43359375,1542.9752197265625
2022-07-20,23231.732421875,1520.20068359375
2022-07-21,23164.62890625,1576.74951171875
2022-07-22,22714.978515625,1537.4051513671875
2022-07-23,22465.478515625,1549.2974853515625
2022-07-24,22609.1640625,1599.4766845703125
2022-07-25,21361.701171875,1445.3834228515625
2022-07-26,21239.75390625,1441.8067626953125
2022-07-27,22930.548828125,1636.232666015625
2022-07-28,23843.88671875,1725.4681396484375
2022-07-29,23804.6328125,1727.406982421875
2022-07-30,23656.20703125,1695.969482421875
2022-07-31,23336.896484375,1681.517333984375
2022-08-01,23314.19921875,1635.19580078125
2022-08-02,22978.1171875,1632.9454345703125
2022-08-03,22846.5078125,1618.87451171875
2022-08-04,22630.95703125,1608.205810546875
2022-08-05,23289.314453125,1732.254638671875
2022-08-06,22961.279296875,1691.6580810546875
2022-08-07,23175.890625,1699.350830078125
2022-08-08,23809.486328125,1775.51611328125
2022-08-09,23164.318359375,1703.0250244140625
2022-08-10,23947.642578125,1851.74267578125
2022-08-11,23957.529296875,1881.22412109375
2022-08-12,24402.818359375,1957.2464599609375
2022-08-13,24424.068359375,1981.3365478515625
2022-08-14,24319.333984375,1936.802001953125
2022-08-15,24136.97265625,1904.2281494140625
2022-08-16,23883.291015625,1878.139404296875
2022-08-17,23335.998046875,1832.9996337890625
2022-08-18,23212.73828125,1847.0078125
2022-08-19,20877.552734375,1612.9873046875
2022-08-20,21166.060546875,1577.0037841796875
2022-08-21,21534.12109375,1619.3189697265625
2022-08-22,21398.908203125,1622.505859375
2022-08-23,21528.087890625,1662.7698974609375
2022-08-24,21395.01953125,1657.0592041015625
2022-08-25,21600.904296875,1696.45703125
2022-08-26,20260.01953125,1507.7828369140625
2022-08-27,20041.73828125,1491.39501953125
2022-08-28,19616.814453125,1430.54736328125
2022-08-29,20297.994140625,1553.037353515625
2022-08-30,19796.80859375,1523.8388671875
2022-08-31,20049.763671875,1553.6849365234375
2022-09-01,20127.140625,1586.1767578125
2022-09-02,19969.771484375,1577.220458984375
2022-09-03,19832.087890625,1556.8726806640625
2022-09-04,19986.712890625,1577.6416015625
2022-09-05,19812.37109375,1617.1832275390625
2022-09-06,18837.66796875,1561.74853515625
2022-09-07,19290.32421875,1629.9063720703125
2022-09-08,19329.833984375,1635.34765625
2022-09-09,21381.15234375,1719.08544921875
2022-09-10,21680.5390625,1776.2037353515625
2022-09-11,21769.255859375,1761.800048828125
2022-09-12,22370.44921875,1713.7652587890625
2022-09-13,20296.70703125,1580.7879638671875
2022-09-14,20241.08984375,1634.7550048828125
2022-09-15,19701.2109375,1471.6934814453125
2022-09-16,19772.583984375,1432.44775390625
2022-09-17,20127.576171875,1469.74169921875
2022-09-18,19419.505859375,1335.3291015625
2022-09-19,19544.12890625,1377.5413818359375
2022-09-20,18890.7890625,1324.38818359375
2022-09-21,18547.400390625,1252.6077880859375
2022-09-22,19413.55078125,1327.68017578125
2022-09-23,19297.638671875,1328.259521484375
2022-09-24,18937.01171875,1317.9932861328125
2022-09-25,18802.09765625,1294.216796875
2022-09-26,19222.671875,1335.3201904296875
2022-09-27,19110.546875,1330.127685546875
2022-09-28,19426.720703125,1337.410888671875
2022-09-29,19573.05078125,1335.65234375
2022-09-30,19431.7890625,1327.9786376953125
2022-10-01,19312.095703125,1311.6444091796875
2022-10-02,19044.107421875,1276.093505859375
2022-10-03,19623.580078125,1323.439208984375
2022-10-04,20336.84375,1362.1265869140625
2022-10-05,20160.716796875,1352.837158203125
2022-10-06,19955.443359375,1351.70947265625
2022-10-07,19546.849609375,1332.5169677734375
2022-10-08,19416.568359375,1315.50048828125
2022-10-09,19446.42578125,1322.604248046875
2022-10-10,19141.484375,1291.337646484375
2022-10-11,19051.41796875,1279.57568359375
2022-10-12,19157.4453125,1294.9063720703125
2022-10-13,19382.904296875,1288.1239013671875
2022-10-14,19185.65625,1297.422119140625
2022-10-15,19067.634765625,1274.8717041015625
2022-10-16,19268.09375,1306.296630859375
2022-10-17,19550.7578125,1331.713623046875
2022-10-18,19334.416015625,1310.447021484375
2022-10-19,19139.53515625,1285.7442626953125
2022-10-20,19053.740234375,1283.200927734375
2022-10-21,19172.46875,1299.9464111328125
2022-10-22,19208.189453125,1314.2991943359375
2022-10-23,19567.0078125,1363.447021484375
2022-10-24,19345.572265625,1344.99853515625
2022-10-25,20095.857421875,1461.6654052734375
2022-10-26,20770.44140625,1566.566650390625
2022-10-27,20285.8359375,1514.3748779296875
2022-10-28,20595.3515625,1555.4779052734375
2022-10-29,20818.4765625,1619.698486328125
2022-10-30,20635.603515625,1590.7833251953125
2022-10-31,20495.7734375,1572.7144775390625
2022-11-01,20485.2734375,1579.70458984375
2022-11-02,20159.50390625,1519.7117919921875
2022-11-03,20209.98828125,1531.541748046875
2022-11-04,21147.23046875,1645.0933837890625
2022-11-05,21282.69140625,1627.968017578125
2022-11-06,20926.486328125,1572.2347412109375
2022-11-07,20602.81640625,1568.59130859375
2022-11-08,18541.271484375,1332.8355712890625
2022-11-09,15880.7802734375,1100.1697998046875
2022-11-10,17586.771484375,1299.464599609375
2022-11-11,17034.29296875,1287.2210693359375
2022-11-12,16799.185546875,1255.268310546875
2022-11-13,16353.365234375,1221.8192138671875
2022-11-14,16618.19921875,1241.604248046875
2022-11-15,16884.61328125,1251.7362060546875
2022-11-16,16669.439453125,1215.6025390625
2022-11-17,16687.517578125,1200.80859375
2022-11-18,16697.77734375,1212.30029296875
2022-11-19,16711.546875,1218.4267578125
2022-11-20,16291.83203125,1142.4666748046875
2022-11-21,15787.2841796875,1108.35302734375
2022-11-22,16189.76953125,1135.1734619140625
2022-11-23,16610.70703125,1183.1995849609375
2022-11-24,16604.46484375,1203.983154296875
2022-11-25,16521.841796875,1198.9259033203125
2022-11-26,16464.28125,1205.89794921875
2022-11-27,16444.626953125,1195.126953125
2022-11-28,16217.322265625,1170.086181640625
2022-11-29,16444.982421875,1216.9012451171875
2022-11-30,17168.56640625,1295.6885986328125
2022-12-01,16967.1328125,1276.27392578125
2022-12-02,17088.66015625,1294.3033447265625
2022-12-03,16908.236328125,1243.3348388671875
2022-12-04,17130.486328125,1280.256591796875
2022-12-05,16974.826171875,1259.6767578125
2022-12-06,17089.50390625,1271.65380859375
2022-12-07,16848.126953125,1232.4375
2022-12-08,17233.474609375,1281.1163330078125
2022-12-09,17133.15234375,1264.2847900390625
2022-12-10,17128.724609375,1266.3841552734375
2022-12-11,17104.193359375,1263.8685302734375
2022-12-12,17206.4375,1274.6190185546875
2022-12-13,17781.318359375,1320.5491943359375
2022-12-14,17815.650390625,1309.3287353515625
2022-12-15,17364.865234375,1266.3538818359375
2022-12-16,16647.484375,1168.2593994140625
2022-12-17,16795.091796875,1188.1495361328125
2022-12-18,16757.9765625,1184.7152099609375
2022-12-19,16439.6796875,1167.60986328125
2022-12-20,16906.3046875,1217.70361328125
2022-12-21,16817.53515625,1213.5999755859375
2022-12-22,16830.341796875,1218.18212890625
2022-12-23,16796.953125,1220.159423828125
2022-12-24,16847.755859375,1221.1485595703125
2022-12-25,16841.986328125,1218.9620361328125
2022-12-26,16919.8046875,1226.974365234375
2022-12-27,16717.173828125,1212.7916259765625
2022-12-28,16552.572265625,1189.986083984375
2022-12-29,16642.341796875,1201.5953369140625
2022-12-30,16602.5859375,1199.2327880859375
2022-12-31,16547.49609375,1196.771240234375
2023-01-01,16625.080078125,1200.96484375
2023-01-02,16688.470703125,1214.6566162109375
2023-01-03,16679.857421875,1214.77880859375
2023-01-04,16863.23828125,1256.526611328125
2023-01-05,16836.736328125,1250.4385986328125
2023-01-06,16951.96875,1269.3790283203125
2023-01-07,16955.078125,1264.2703857421875
2023-01-08,17091.14453125,1287.3594970703125
2023-01-09,17196.5546875,1321.5389404296875
2023-01-10,17446.29296875,1336.5860595703125
2023-01-11,17934.896484375,1387.9327392578125
2023-01-12,18869.587890625,1417.9384765625
2023-01-13,19909.57421875,1451.6148681640625
2023-01-14,20976.298828125,1550.7069091796875
2023-01-15,20880.798828125,1552.4794921875
2023-01-16,21169.6328125,1576.83349609375
2023-01-17,21161.51953125,1567.8460693359375
2023-01-18,20688.78125,1515.5069580078125
2023-01-19,21086.79296875,1552.5565185546875
2023-01-20,22676.552734375,1659.754150390625
2023-01-21,22777.625,1627.1181640625
2023-01-22,22720.416015625,1628.382080078125
2023-01-23,22934.431640625,1628.2510986328125
2023-01-24,22636.46875,1556.604248046875
2023-01-25,23117.859375,1611.7110595703125
2023-01-26,23032.77734375,1603.10595703125
2023-01-27,23078.728515625,1598.156494140625
2023-01-28,23031.08984375,1572.43505859375
2023-01-29,23774.56640625,1646.1556396484375
2023-01-30,22840.138671875,1567.3265380859375
2023-01-31,23139.283203125,1586.535400390625
2023-02-01,23723.76953125,1641.792724609375
2023-02-02,23471.87109375,1643.2415771484375
2023-02-03,23449.322265625,1664.74560546875
2023-02-04,23331.84765625,1667.0592041015625
2023-02-05,22955.666015625,1631.6458740234375
2023-02-06,22760.109375,1616.2470703125
2023-02-07,23264.291015625,1672.0035400390625
2023-02-08,22939.3984375,1650.716796875
2023-02-09,21819.0390625,1546.438232421875
2023-02-10,21651.18359375,1514.869140625
2023-02-11,21870.875,1539.9267578125
2023-02-12,21788.203125,1515.03369140625
2023-02-13,21808.1015625,1507.1658935546875
2023-02-14,22220.8046875,1556.8751220703125
2023-02-15,24307.841796875,1673.7459716796875
2023-02-16,23623.474609375,1640.067626953125
2023-02-17,24565.6015625,1694.7833251953125
2023-02-18,24641.27734375,1691.8194580078125
2023-02-19,24327.642578125,1681.4361572265625
2023-02-20,24829.1484375,1702.6751708984375
2023-02-21,24436.353515625,1658.036376953125
2023-02-22,24188.84375,1643.231689453125
2023-02-23,23947.4921875,1651.0738525390625
2023-02-24,23198.126953125,1608.3731689453125
2023-02-25,23175.375,1594.9149169921875
2023-02-26,23561.212890625,1640.817138671875
2023-02-27,23522.87109375,1634.326416015625
2023-02-28,23147.353515625,1605.8951416015625
2023-03-01,23646.55078125,1663.4337158203125
2023-03-02,23475.466796875,1647.3193359375
2023-03-03,22362.6796875,1569.1676025390625
2023-03-04,22353.349609375,1566.9239501953125
2023-03-05,22435.513671875,1564.46875
2023-03-06,22429.7578125,1567.398681640625
2023-03-07,22219.76953125,1561.93310546875
2023-03-08,21718.080078125,1534.0882568359375
2023-03-09,20363.021484375,1438.6607666015625
2023-03-10,20187.244140625,1429.1580810546875
2023-03-11,20632.41015625,1482.61669921875
2023-03-12,22163.94921875,1590.29296875
2023-03-13,24197.533203125,1680.3089599609375
2023-03-14,24746.07421875,1703.507080078125
2023-03-15,24375.9609375,1656.1805419921875
2023-03-16,25052.7890625,1677.2154541015625
2023-03-17,27423.9296875,1792.485107421875
2023-03-18,26965.87890625,1761.65966796875
2023-03-19,28038.67578125,1785.5765380859375
2023-03-20,27767.236328125,1735.3212890625
2023-03-21,28175.81640625,1806.7607421875
2023-03-22,27307.4375,1737.717041015625
2023-03-23,28333.97265625,1816.4051513671875
2023-03-24,27493.28515625,1752.0447998046875
2023-03-25,27494.70703125,1743.7647705078125
2023-03-26,27994.330078125,1775.6767578125
2023-03-27,27139.888671875,1715.4608154296875
2023-03-28,27268.130859375,1772.78564453125
2023-03-29,28348.44140625,1793.0018310546875
2023-03-30,28033.5625,1792.7371826171875
2023-03-31,28478.484375,1822.0220947265625
2023-04-01,28411.03515625,1813.860595703125
2023-04-02,28199.30859375,1795.7081298828125
2023-04-03,27790.220703125,1810.297119140625
2023-04-04,28168.08984375,1871.005126953125
2023-04-05,28177.984375,1909.114013671875
2023-04-06,28044.140625,1872.922607421875
2023-04-07,27925.859375,1865.6361083984375
2023-04-08,27947.794921875,1849.4981689453125
2023-04-09,28333.05078125,1859.3878173828125
2023-04-10,29652.98046875,1911.20751953125
2023-04-11,30235.05859375,1892.189697265625
2023-04-12,30139.052734375,1920.68212890625
2023-04-13,30399.06640625,2012.6346435546875
2023-04-14,30485.69921875,2101.635498046875
2023-04-15,30318.49609375,2092.466796875
2023-04-16,30315.35546875,2120.005859375
2023-04-17,29445.044921875,2076.242919921875
2023-04-18,30397.552734375,2104.537353515625
2023-04-19,28822.6796875,1936.4034423828125
2023-04-20,28245.98828125,1943.09765625
2023-04-21,27276.91015625,1849.9998779296875
2023-04-22,27817.5,1874.2286376953125
2023-04-23,27591.384765625,1862.06201171875
2023-04-24,27525.33984375,1842.7574462890625
2023-04-25,28307.59765625,1866.753662109375
2023-04-26,28422.701171875,1866.564208984375
2023-04-27,29473.787109375,1908.786376953125
2023-04-28,29340.26171875,1892.5128173828125
2023-04-29,29248.48828125,1908.9169921875
2023-04-30,29268.806640625,1876.92431640625
2023-05-01,28091.568359375,1831.954833984375
2023-05-02,28680.537109375,1870.789306640625
2023-05-03,29006.30859375,1904.65185546875
2023-05-04,28847.7109375,1877.7041015625
2023-05-05,29534.384765625,1995.0609130859375
2023-05-06,28904.623046875,1900.2218017578125
2023-05-07,28454.978515625,1873.076416015625
2023-05-08,27694.2734375,1849.042724609375
2023-05-09,27658.775390625,1848.6031494140625
2023-05-10,27621.755859375,1842.4014892578125
2023-05-11,27000.7890625,1796.4906005859375
2023-05-12,26804.990234375,1808.019775390625
2023-05-13,26784.078125,1796.1148681640625
2023-05-14,26930.638671875,1800.5009765625
2023-05-15,27192.693359375,1817.5499267578125
2023-05-16,27036.650390625,1824.1214599609375
2023-05-17,27398.802734375,1821.859619140625
2023-05-18,26832.208984375,1801.728515625
2023-05-19,26890.12890625,1812.5894775390625
2023-05-20,27129.5859375,1820.47802734375
2023-05-21,26753.826171875,1804.5313720703125
2023-05-22,26851.27734375,1817.5347900390625
2023-05-23,27225.7265625,1854.380615234375
2023-05-24,26334.818359375,1800.0999755859375
2023-05-25,26476.20703125,1805.9537353515625
2023-05-26,26719.291015625,1828.689697265625
2023-05-27,26868.353515625,1831.1182861328125
2023-05-28,28085.646484375,1910.9141845703125
2023-05-29,27745.884765625,1893.078125
2023-05-30,27702.349609375,1901.026611328125
2023-05-31,27219.658203125,1874.1304931640625
2023-06-01,26819.97265625,1862.201416015625
2023-06-02,27249.58984375,1907.256591796875
2023-06-03,27075.12890625,1892.4124755859375
2023-06-04,27119.06640625,1890.5135498046875
2023-06-05,25760.09765625,1811.828369140625
2023-06-06,27238.783203125,1884.494873046875
2023-06-07,26345.998046875,1832.39599609375
2023-06-08,26508.216796875,1846.3018798828125
2023-06-09,26480.375,1840.2252197265625
2023-06-10,25851.240234375,1752.384765625
2023-06-11,25940.16796875,1753.415283203125
2023-06-12,25902.5,1742.5286865234375
2023-06-13,25918.728515625,1739.03759765625
2023-06-14,25124.67578125,1650.519287109375
2023-06-15,25576.39453125,1665.519775390625
2023-06-16,26327.462890625,1716.6688232421875
2023-06-17,26510.67578125,1727.2041015625
2023-06-18,26336.212890625,1720.5775146484375
2023-06-19,26851.029296875,1737.659423828125
2023-06-20,28327.48828125,1792.1199951171875
2023-06-21,30027.296875,1891.0072021484375
